# Constructed from biom file
#OTU ID	Dairy1	Dairy10	Dairy100	Dairy11	Dairy12	Dairy13	Dairy14	Dairy15	Dairy16	Dairy17	Dairy18	Dairy19	Dairy20	Dairy21	Dairy22	Dairy23	Dairy24	Dairy25	Dairy26	Dairy27	Dairy28	Dairy29	Dairy3	Dairy30	Dairy31	Dairy33	Dairy34	Dairy35	Dairy36	Dairy37	Dairy38	Dairy39	Dairy4	Dairy40	Dairy41	Dairy42	Dairy43	Dairy44	Dairy45	Dairy46	Dairy47	Dairy48	Dairy49	Dairy5	Dairy50	Dairy51	Dairy52	Dairy53	Dairy54	Dairy55	Dairy56	Dairy57	Dairy58	Dairy59	Dairy6	Dairy60	Dairy61	Dairy62	Dairy63	Dairy65	Dairy66	Dairy67	Dairy68	Dairy69	Dairy7	Dairy70	Dairy71	Dairy72	Dairy73	Dairy74	Dairy75	Dairy77	Dairy78	Dairy79	Dairy8	Dairy80	Dairy81	Dairy82	Dairy83	Dairy84	Dairy85	Dairy86	Dairy87	Dairy88	Dairy89	Dairy9	Dairy90	Dairy91	Dairy92	Dairy93	Dairy94	Dairy95	Dairy96	Dairy97	Dairy98	Dairy99
ASV9609	0	0	8	0	0	0	0	0	2	0	0	10	0	65	13	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	17	71	0	0	0	0	64	0	0	0	15	62	0	104	3	8	0	0	16	0	0	0	22	0	0	56	30	0	0	0	59	14	0	0	0	49	10	0	7	0	2	0	23	27	43	26	0	0	0	0	0	0	0	0	0	0	0	0	837	0	0
ASV10372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0
ASV11233	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	26	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10590	47	0	0	0	10	0	0	0	48	29	0	0	15	29	22	0	72	23	0	0	0	0	75	0	0	0	0	0	41	0	0	0	0	30	0	0	0	0	0	0	0	70	0	0	0	0	97	0	0	22	0	0	0	10	0	0	0	44	0	0	55	49	0	15	46	66	83	12	0	0	29	0	0	0	0	0	0	0	0	29	0	0	0	0	0	13	0	0	0	0	0	19	24	0	0	0
ASV8856	32	0	0	0	5	0	3	0	0	0	0	0	5	39	2	5	15	0	0	0	0	0	22	0	0	0	0	4	0	0	0	0	0	5	0	12	30	0	13	0	0	68	0	0	17	70	90	10	0	0	26	34	0	0	0	0	30	17	18	2	56	28	0	19	18	8	12	0	0	0	0	0	0	13	0	0	0	0	0	14	5	0	9	0	18	9	0	0	0	21	0	23	33	0	0	0
ASV11292	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2654	0	0	61	0	0	0	0	2	0	5	0	0	0	7	0	14	5	0	7	20	0	7	0	3	0	7	0	7	0	0	0	0	0	0	0	9	0	0	0	55	0	0	20	0	0	0	0	0	0	4	0	34	0	0	0	0	0	0	0	0	0	4	6	5	0	7	0	0	0	0	0	0	0	0	0	0	0	19	4	0	0	4	12	20	0	0	0	0	0	0	6	0	0	10	0	0
ASV9973	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4626	0	0	0	0	0	0	0	0	0	9	18	0	74	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
ASV9687	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	57	0	46	0	3	15	0	0	0
ASV1088	387	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
ASV7248	0	0	0	0	1548	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5909	0	0	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	14	0	0	0	5	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	14	423	0	347	0
ASV4950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	32	0	3	0	0	16
ASV1548	0	0	24	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	40	0	0	0	0
ASV8331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0
ASV8779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7406	0	0	0	0	0	10	0	6	18	8	0	0	0	0	7	13	0	6	0	40	0	0	0	0	9	0	44	0	7	0	22	0	46	5	0	0	0	0	21	39	0	0	17	0	0	10	13	0	0	5	0	15	0	0	0	0	0	0	0	3	0	4	0	44	0	9	0	0	0	0	15	0	0	0	0	0	0	4	0	5	0	31	16	8	0	0	0	2	12	0	0	4	0	6	0	116
ASV3418	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	9	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	25	0	0	0	11	0	0	0	0
ASV1961	0	0	0	0	1401	4	221	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9851	4	0	14	0	0	0	0	16	12	0	0	0	0	0	15	9	0	0	0	28	0	0	0	0	0	5	0	8	10	0	44	32	0	64	2	0	0	0	15	119	0	9	8	0	0	0	0	0	0	0	0	28	0	2	0	0	0	0	3	0	0	0	0	4	0	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	23	0	0	0	9	0	15	0	52	0	0	0	0	0
ASV4827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	43	0	0	0	0	0	0	0	8	0	0	0	3	0	0	8	0	4	27	0	0	0	11	0	0	22	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8972	0	0	0	0	0	0	0	0	5	33	0	0	21	0	0	7	39	13	56	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	26	0	15	0	0	0	0	25	0	60	3	19	0	0	21	0	0	0	30	6	0	41	5	18	6	0	0	49	8	0	4	25	0	0	0	0	0	0	32	91	27	19	4	7	0	0	0	0	0	0	0	15	16	0	54	0	0
ASV3326	0	0	0	0	0	0	0	12	4	23	0	0	8	6	0	0	0	0	0	5	0	0	0	0	5	9	0	0	0	0	19	2	20	9	0	0	0	0	0	35	0	0	8	0	0	0	0	0	9	7	0	58	0	0	0	0	0	0	14	0	0	6	0	0	0	0	0	0	0	0	0	7	0	10	0	0	0	0	3	4	0	19	11	25	5	0	3	4	6	0	7	6	16	0	0	0
ASV1177	0	0	0	0	0	0	0	0	47	23	41	10	14	11	23	22	136	33	56	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	40	7	0	0	0	10	18	0	17	15	60	0	29	27	0	7	0	24	0	0	96	23	0	0	51	61	4	9	0	47	108	13	0	0	56	0	0	8	0	4	4	48	97	30	48	14	59	0	25	0	0	0	0	11	23	0	0	0	0	0
ASV7461	0	0	0	0	0	0	0	0	0	515	0	0	0	0	0	0	0	8	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	6	0	23	0	0	0	0	0	0	0
ASV1603	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	22	0	0	0	0
ASV3147	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	19	0	1484	0	0	0
ASV8112	399	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	11	23	0	0	0	188	0	0	0	94	16	0	0	0	33	0	0	0
ASV7173	0	0	0	0	0	0	0	0	6	0	3	9	0	0	0	11	0	38	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	13	0	0	57	9	15	7	0	74	0	0	0	0	33	10	0	24	0	0	0	66	14	42	0	0	0	0	0	0	0	0	0	0	0	9	19	0	0	0
ASV7285	144	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4813	0	0	0	0	0	0	0	0	0	4	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	24	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	171	0	29	0	18	0	0	0	0
ASV1923	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	11	12	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	52	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	32	0	0	0	0	0	0	0	0	0	0	0	0	17	60	0	0
ASV3662	0	0	72	0	0	0	12	18	0	10	0	0	0	0	0	21	25	11	0	168	0	0	0	32	23	20	0	32	27	0	290	23	91	242	0	0	0	0	21	91	0	21	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	29	0	0	0	56	10	0	0	0	13	10	0	0	0	0	0	0
ASV1929	0	0	11	0	0	15	0	0	3	0	17	0	0	0	0	0	0	0	0	0	0	33	18	11	0	0	0	0	0	0	5	0	39	3	0	0	0	8	28	31	0	23	47	0	0	6	0	0	0	0	6	0	0	15	0	0	0	7	0	0	0	0	0	4	0	0	0	0	0	0	12	0	0	0	0	9	0	10	12	10	0	0	36	7	32	0	0	0	10	5	26	0	0	8	3	0
ASV9975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	55	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV7859	0	0	0	0	0	17	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	5	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV934	0	0	12	0	0	0	0	0	20	11	12	0	0	22	20	49	70	31	68	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	29	0	0	0	8	113	0	0	0	0	0	0	26	0	0	17	13	7	66	28	28	0	0	0	62	0	12	0	21	69	0	0	11	0	0	16	23	52	21	0	40	27	0	0	11	12	0	0	10	0	15	7	0	0	0
ASV4558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3281	4	0	0	0	0	2	0	0	0	11	0	0	0	3	0	18	2	7	0	5	0	11	9	0	0	0	0	0	0	0	24	0	8	10	6	0	9	0	6	62	0	9	21	0	0	9	0	0	0	0	0	7	0	0	0	9	19	4	0	13	0	0	0	8	0	0	11	0	15	0	6	0	0	5	3	0	0	0	25	5	0	0	30	54	0	0	2	0	4	0	2	4	0	0	15	0
ASV7902	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	8	50	7	0	26	105	100	0	10	0	0	0	204	0	0	0	0	2	41	0	131	60	4	28	0	5	21	34	0	4	56	0	0	0	0	0	0	11	28	0	0	33	0	0	0	0	0	0	0	0	36	17	0	0	0	0
ASV11536	0	0	4	0	0	0	0	0	2	47	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	5	0	0	0	0	0	0	0	22	0	0	2	33	38	0	17	0	10	0	0	8	0	0	0	0	15	0	314	39	0	0	0	22	10	0	0	13	9	0	0	0	0	0	0	17	27	8	41	0	4	0	0	0	22	0	0	0	0	0	0	0	0	0
ASV7161	0	0	0	0	0	0	0	0	0	0	31	0	0	22	24	39	46	0	16	164	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	13	0	0	0	0	0	0	57	18	20	0	30	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	44	0	0	0	38	0	0	0	0	0	245	0	0	80	53	0
ASV11361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	39	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	5	0	0	0	0	0	8	0	0	0	0	0	0
ASV10290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7138	12	0	5	0	0	0	0	0	25	3	0	0	0	32	17	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	16	0	0	0	47	109	0	7	0	0	0	0	0	0	0	0	7	0	0	52	34	0	0	0	100	0	0	0	0	44	0	18	0	0	2	4	70	0	23	0	40	0	0	0	10	0	0	0	0	0	22	0	0	0	0
ASV11900	0	0	0	0	6	0	0	0	8	9	0	20	21	5	23	40	125	0	55	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	26	8	3	0	0	33	44	0	0	18	42	0	69	12	11	43	69	13	0	0	63	33	8	0	37	35	16	12	0	0	45	14	30	32	10	9	0	6	0	0	6	19	129	59	22	28	7	0	0	0	0	0	0	0	52	5	14	0	0	0
ASV8262	60	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV631	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	23	17	0	0	0	17	0	0	0	18	0	0	0	0	0	13	14	0	0	280	14	0	13	6	0	15	0	0	0	12	20	0	0	0	0	0	0	19	20	815	0	0	20	0	0	0	28	0	0	0	0	0	0	0	0
ASV5895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	10	0	0	0	56	0	0	0	0
ASV1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0
ASV1404	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	15	3	22	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	16	0	0	0	0	9	0	49	0	16	0	0	0	0	0	0	0	0	0	39	0	0	0	0	8	10	5	0	0	0	0	0	0	0	0	0	54	16	27	68	0	3	0	0	0	0	44	0	0	37	0	29	0	0	0
ASV2828	0	0	0	0	0	0	0	0	0	0	17	0	969	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	150	0	0	0	36	0	0	0	0	10	0	0	22	35	24	0	0	0	0	46	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	39	0	0	0	16	5	0	0	0	3	0	28	0	0	46	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	8	0	14	0	15	0	0	0	3	0	0	0	0	0	0	0	0
ASV420	0	0	0	0	0	0	0	0	6	0	0	14	3	13	22	0	5	24	17	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	2	57	34	0	9	0	0	0	2	17	0	9	5	12	9	0	2	0	0	5	0	0	0	24	9	0	9	0	0	8	0	0	3	25	9	0	0	0	0	0	6	32	20	15	0	0	0	0	0	0	40	0	6	0	7	0	28	0	0
ASV5006	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
ASV4462	0	0	0	0	1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11032	98	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1663	0	0	0	0	964	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6079	15	0	15	0	0	0	0	0	6	0	0	3	4	6	9	13	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	17	6	0	0	16	37	0	26	13	17	0	0	21	0	187	11	8	0	0	23	19	6	0	28	0	26	5	0	8	16	0	0	0	0	0	0	28	25	26	4	81	0	0	0	0	7	0	0	0	18	0	12	0	0	0
ASV2705	0	0	0	0	0	0	0	0	6	0	0	0	0	18	0	0	6	0	0	44	0	0	0	6	0	7	0	0	0	0	70	16	0	28	0	0	0	0	0	14	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	7	0	0	0	110	6	0	0	0	0	0	0	0
ASV8644	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	72	25	67	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	37	0	0	50	19	0	0	16	32	0	158	0	0	24	0	4	0	0	0	20	23	0	66	102	8	64	0	30	44	0	0	13	43	28	0	27	0	0	36	36	0	32	29	25	28	23	0	0	0	0	0	0	0	0	0	0	0	0
ASV2463	29	0	0	0	0	15	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
