"","Name","Status","State","Farm","animal","Date.of.colleciton","RectaTemp","X16S.copies","Hscopy_log","HScopies","HSpre_abs","MBcopy_log","MBcopies","MBpre_abs","MHcopy_log","MHcopies","MHpre_abs","PMcopy_log","PMcopies","PMpre_abs","ID","HSRel","PMRel","MBRel","MHRel","BactABund","HSRelBact","PMRelBact","MBRelBact","MHRelBact","X16S_log"
"218","Dairy 112","Healthy","NY","Lambs","calf","05/18-19/2021",102.2,346335140.1,3.996282677,9914.770762,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy112",2.8627677685658e-05,5.48601565365674e-07,1.93454236207896e-06,4.90854032169287e-07,10944.770762,0.905891130805943,0.0173598884921076,0.0612164488932217,0.0155325318087279,8.53949655973176
"219","Dairy 113","Healthy","NY","Lambs","calf","05/18-19/2021",102.7,54157152.09,3.173865504,1492.332179,1,2.826074803,670,0,2.230448921,170,0,4.45746218,28672.27677,1,"Dairy113",2.75555881616522e-05,0.000529427336251942,1.23714038523771e-05,3.13901291776733e-06,31004.608949,0.0481325915593634,0.924774662282098,0.0216096903883579,0.00548305577018036,7.73365582647103
"220","Dairy 114","Healthy","NY","Lambs","calf","05/18-19/2021",NA,262191179.5,4.687546762,48701.99613,1,2.826074803,670,0,2.230448921,170,0,5.004228426,100978.3864,1,"Dairy114",0.000185749941027288,0.000385132660040534,2.55538726084414e-06,6.48381842303738e-07,150520.38253,0.323557483122216,0.670861877326641,0.00445122440388738,0.00112941514725501,8.41861807894597
"221","Dairy 115","Healthy","NY","Lambs","calf","05/18-19/2021",NA,5656052.11,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy115",3.35923354850421e-05,3.35923354850421e-05,0.000118457183026201,3.00563001708271e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.75251347880717
"222","Dairy 116","Healthy","NY","Lambs","calf","05/18-19/2021",NA,28985174.14,5.312830382,205508.7805,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy116",0.00709013440827994,6.55507533204008e-06,2.31152656445624e-05,5.86506740235165e-06,206538.7805,0.995013043083209,0.000919924091446836,0.00324394284878621,0.000823089976557695,7.46217592889536
"223","Dairy 117","Healthy","NY","Lambs","calf","05/18-19/2021",102.1,261134677.9,3.379836882,2397.932104,1,2.826074803,670,0,3.226442724,1684.390271,1,2.278753601,190,0,"Dairy117",9.18274096448528e-06,7.27593904907411e-07,2.56572587519982e-06,6.45027418244706e-06,4942.322375,0.485183264476956,0.0384434655580313,0.135563799599374,0.34080947036564,8.41686455031707
"224","Dairy 118","Healthy","NY","Lambs","calf","05/18-19/2021",102.8,5422915.4,6.656128689,4530318.012,1,2.826074803,670,0,4.490154375,30913.9411,1,5.703489799,505230.7773,1,"Dairy118",0.835402671411765,0.0931658969453958,0.000123549779146472,0.00570061282903288,5067132.7304,0.894059471704894,0.0997074290690856,0.000132224679251122,0.0061008745467695,6.73423290937764
"225","Dairy 119","Healthy","NY","Lambs","calf","05/18-19/2021",101.4,173588606.7,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy119",1.09454188043782e-06,1.09454188043782e-06,3.85970031522812e-06,9.79326945654896e-07,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,8.23952121983025
"226","Dairy 120","Healthy","NY","Lambs","calf","05/18-19/2021",NA,665649732.2,6.476851648,2998138.202,1,2.826074803,670,0,6.028017833,1066639.92,1,5.834109495,682510.7474,1,"Dairy120",0.00450407783098031,0.00102533016147137,1.00653537076568e-06,0.00160240419007563,4747958.8694,0.631458334932643,0.143748243439659,0.000141113269602664,0.224652308358095,8.82324576227221
"227","Dairy 121","Healthy","NY","Lambs","calf","05/18-19/2021",102.5,7250335.81,3.689164791,4888.378118,1,2.826074803,670,0,4.496493132,31368.45527,1,4.992920591,98383.11991,1,"Dairy121",0.0006742278214559,0.0135694569862965,9.24095128222757e-05,0.00432648308878813,135309.953298,0.0361272618817189,0.727094478359074,0.00495159434815874,0.231826665411048,6.86035818192642
"228","Dairy 122","Healthy","NY","Lambs","calf","05/18-19/2021",101.9,19733510.09,3.263808094,1835.726995,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy122",9.30258725704485e-05,9.62829213522854e-06,3.39523985821217e-05,8.61478769994132e-06,2865.726995,0.640579859213002,0.0663008026694462,0.233797567308047,0.0593217708095045,7.29520436408392
"229","Dairy 123","Healthy","NY","Lambs","calf","05/18-19/2021",NA,5582051.03,3.260166627,1820.399164,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy123",0.000326116539282157,3.40376680504836e-05,0.000120027566283284,3.04547556241169e-05,2850.399164,0.638647101427511,0.0666573308046339,0.235054798100551,0.059640769667304,6.74679388020646
"230","Dairy 124","Healthy","NY","Lambs","calf","05/18-19/2021",NA,5264293.41,3.653720426,4505.265877,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy124",0.000855815876151933,3.60922131807999e-05,0.000127272541216505,3.22930328459789e-05,5535.265877,0.813920410891222,0.0343253610977358,0.121042062818331,0.0307121651927109,6.72134016956164
"231","Dairy 125","Healthy","NY","Lambs","calf","05/18-19/2021",102.7,186135772.7,3.08700594,1221.816371,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy125",6.56411367507112e-06,1.02076026141535e-06,3.59952302709623e-06,9.13311812845312e-07,2251.816371,0.542591477144919,0.0843763294587043,0.297537582828063,0.0754946105683144,8.26982984882898
"232","Dairy 126","Healthy","NY","Lambs","calf","05/18-19/2021",NA,1775892.21,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy126",0.000106988475387253,0.000106988475387253,0.000377275150049788,9.57265306096478e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.24941684674544
"233","Dairy 127","Healthy","NY","Lambs","calf","05/18-19/2021",104,34825224.04,3.672230249,4701.432969,1,2.826074803,670,0,5.740213885,549811.5824,1,5.545773005,351376.7365,1,"Dairy127",0.000135000796078152,0.0100897193395342,1.9238928634901e-05,0.01578773999468,906559.751869,0.00518601554867987,0.38759357645824,0.000739057738465337,0.606481350254615,7.54189393150848
"234","Dairy 128","Healthy","NY","Lambs","calf","05/18-19/2021",102.3,395922147.5,3.291792881,1957.910706,1,2.826074803,670,0,5.823276288,665696.5216,1,3.620837786,4176.743314,1,"Dairy128",4.94519116539193e-06,1.05494055848442e-05,1.69225188393887e-06,0.0016813823773271,672501.17562,0.00291138629489375,0.00621075986989811,0.000996280786248895,0.989881573048959,8.59760979753972
"235","Dairy 129","Healthy","NY","Lambs","calf","05/18-19/2021",NA,1257823960,4.314586148,20634.12934,1,2.826074803,670,0,2.230448921,170,0,3.254903541,1798.471419,1,"Dairy129",1.64046241733223e-05,1.42982760401543e-06,5.3266595430413e-07,1.35154048107018e-07,23272.600759,0.886627564906786,0.0772784888815872,0.0287892190021305,0.0073047272094958,9.09961986359253
"236","Dairy 130","Healthy","NY","Lambs","calf","05/18-19/2021",102.3,541761222.3,3.185358723,1532.352647,1,2.826074803,670,0,2.230448921,170,0,4.419379602,26265.13285,1,"Dairy130",2.82846498406536e-06,4.84810129792857e-05,1.23670719206438e-06,3.13791377090962e-07,28637.485497,0.0535086310968372,0.917159184689992,0.0233959088366954,0.00593627537647496,8.73380791706942
"237","Dairy 131","Healthy","NY","Lambs","calf","05/18-19/2021",NA,69559416.79,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy131",2.7314777605685e-06,2.7314777605685e-06,9.63205315568891e-06,2.44395378577181e-06,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,7.8423559383156
"238","Dairy 132","Healthy","NY","Lambs","calf","05/18-19/2021",102.3,127210145.1,5.733071731,540843.6446,1,2.826074803,670,0,3.564025491,3664.590832,1,2.278753601,190,0,"Dairy132",0.0042515763516726,1.49359156732854e-06,5.26687552689538e-06,2.88073787599194e-05,545368.235432,0.99170360402744,0.000348388460595796,0.00122852772946938,0.00671947978249445,8.10452175140292
"239","Dairy 133","Healthy","NY","Lambs","calf","05/18-19/2021",102.7,52365639.64,5.409654347,256835.0828,1,4.932630377,85630.874,1,3.291127425,1954.912958,1,5.435836733,272795.2057,1,"Dairy133",0.00490464901346902,0.00520943136712156,0.00163524927010707,3.73319789739897e-05,617216.075458,0.416118589603192,0.441976832015554,0.138737271119289,0.00316730726196555,7.71904642105071
"240","Dairy 134","Healthy","NY","Lambs","calf","05/18-19/2021",102.3,199813097.8,6.968528365,9300972.604,1,2.826074803,670,0,2.230448921,170,0,4.055387205,11360.23211,1,"Dairy134",0.0465483629772342,5.68542915108141e-05,3.35313354017776e-06,8.50795077358537e-07,9313172.83611,0.998690002609777,0.00121980256459463,7.19411109178825e-05,1.82537147105075e-05,8.30062395511165
"241","Dairy 135","Healthy","NY","Lambs","calf","05/18-19/2021",102.4,13054970.01,4.533194893,34134.60587,1,2.826074803,670,0,5.321044209,209432.5634,1,4.322980982,21036.86318,1,"Dairy135",0.00261468282530356,0.00161140647308159,5.13214507185222e-05,0.0160423626587864,265274.03245,0.128676770789594,0.0793023839752016,0.00252569010925065,0.789495155125954,7.11577591176134
"242","Dairy 136","BRD","NY","Lambs","calf","05/18-19/2021",102.5,9127515.38,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy136",2.08161796600555e-05,2.08161796600555e-05,7.34044230117748e-05,1.86250028537339e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.96035262099588
"243","Dairy 137","BRD","NY","Lambs","calf","05/18-19/2021",102.7,63912357.39,3.298964275,1990.509594,1,2.826074803,670,0,2.230448921,170,0,6.323756012,2107443.849,1,"Dairy137",3.1144361987052e-05,0.0329739652089525,1.04831057304238e-05,2.65989249876424e-06,2110274.358594,0.000943246827548151,0.998658700664929,0.000317494261952932,8.0558245570147e-05,7.80558484347354
"244","Dairy 138","BRD","NY","Lambs","calf","05/18-19/2021",102.3,6479376.9,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy138",2.93238073556116e-05,2.93238073556116e-05,0.000103405004885578,2.6237090791863e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.81153331025843
"245","Dairy 139","BRD","NY","Lambs","calf","05/18-19/2021",102.6,81934663.94,6.431550837,2701163.276,1,3.287118934,1936.952337,1,2.230448921,170,0,4.980311552,95567.79197,1,"Dairy139",0.032967283273146,0.00116639023551721,2.36402060356092e-05,2.07482391243454e-06,2798838.020307,0.965101680197882,0.0341455244199939,0.000692055889960913,6.07394921630202e-05,7.91346768206586
"246","Dairy 140","BRD","NY","Lambs","calf","05/18-19/2021",103.1,238020715.5,3.154674516,1427.82347,1,2.826074803,670,0,2.230448921,170,0,6.24470256,1756720.058,1,"Dairy140",5.99873614782071e-06,0.00738053431319931,2.81488104341069e-06,7.14223548328087e-07,1758987.88147,0.000811730134721995,0.998710722516118,0.000380900861829745,9.66464873299353e-05,8.37661475819133
"247","Dairy 141","BRD","NY","Lambs","calf","05/18-19/2021",102.3,7043919.49,3.315271853,2066.673416,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy141",0.000293398216565931,2.69736189162491e-05,9.51174982836154e-05,2.41342906092755e-05,3096.673416,0.667385009126839,0.061356163364952,0.216361207655357,0.0548976198528518,6.8478144451162
"248","Dairy 142","BRD","NY","Lambs","calf","05/18-19/2021",103.1,1270718.12,4.813442661,65079.26824,1,2.826074803,670,0,3.218112968,1652.391559,1,4.236608935,17242.84542,1,"Dairy142",0.0512145590872663,0.0135693708530732,0.000527260916055875,0.00130036042847961,84644.505219,0.768854021553094,0.20370897526529,0.00791545769293015,0.0195215454886857,6.10404956462573
"249","Dairy 143","BRD","NY","Lambs","calf","05/18-19/2021",103,557091.57,3.3124848,2053.453155,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy143",0.00368602446272881,0.000341057036637621,0.00120267481340635,0.000305156295938924,3083.453155,0.665958927143163,0.0616192270318438,0.217288853217554,0.0551329926074392,5.7459273662686
"250","Dairy 144","BRD","NY","Lambs","calf","05/18-19/2021",102,6996392.11,3.177663266,1505.439359,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy144",0.000215173668846871,2.71568541346377e-05,9.57636435274066e-05,2.4298237909939e-05,2535.439359,0.593758771495035,0.074937702345576,0.264254003008084,0.0670495231513048,6.84487420342347
"251","Dairy 145","BRD","NY","Lambs","calf","05/18-19/2021",102.2,1955771.77,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy145",9.71483497790747e-05,9.71483497790747e-05,0.000342575759747263,8.69222076970668e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.29131839520224
"252","Dairy 146","BRD","NY","Lambs","calf","05/18-19/2021",102.2,7081728.29,3.130451719,1350.366697,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy146",0.000190683212021398,2.68296088496216e-05,9.46096733118237e-05,2.40054394970299e-05,2380.366697,0.567293559728373,0.0798196346132127,0.281469237846592,0.0714175678118219,6.8501393211645
"253","Dairy 147","BRD","NY","Lambs","calf","05/18-19/2021",102.5,2844292.44,3.375186166,2372.390446,1,2.826074803,670,0,2.230448921,170,0,4.410984287,25762.27946,1,"Dairy147",0.000834088089057397,0.00905753539885653,0.00023555946307687,5.97688189896535e-05,28974.669906,0.0818780836398323,0.889131077026186,0.0231236456592473,0.00586719367473439,6.45397439965221
"254","Dairy 148","BRD","NY","Lambs","calf","05/18-19/2021",103.5,15050549.22,3.365137262,2318.127195,1,2.826074803,670,0,2.230448921,170,0,4.482372458,30364.94218,1,"Dairy148",0.000154022764293515,0.0020175305057738,4.45166478781829e-05,1.12952688646136e-05,33523.069375,0.069150207251868,0.905792421342087,0.0199862367167267,0.0050711346893187,7.17755237721504
"255","Dairy 149","BRD","NY","Lambs","calf","05/18-19/2021",103,733662.87,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy149",0.000258974534175349,0.000258974534175349,0.000913225988934127,0.000231714056893734,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,5.8654971323418
"256","Dairy 150","BRD","NY","Lambs","calf","05/18-19/2021",103,5541135.03,4.159136617,14425.69072,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy150",0.00260338191397584,3.42890037819562e-05,0.000120913855441635,3.06796349628029e-05,15455.69072,0.933357879718235,0.0122932066539178,0.0433497287269734,0.0109991849008738,6.74359881183708
"257","Dairy 151","BRD","NY","Lambs","calf","05/18-19/2021",101.7,4932975.01,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy151",3.85163110728996e-05,3.85163110728996e-05,0.000135820675888646,3.44619625389102e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.69310900341066
"258","Dairy 152","BRD","NY","Lambs","calf","05/18-19/2021",103,516163.27,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy152",0.000368100581817842,0.000368100581817842,0.00129803889377871,0.000329353152152806,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,5.71278793845098
"259","Dairy 153","BRD","NY","Lambs","calf","05/18-19/2021",105.8,3385967.56,7.059351721,11464410.31,1,5.105694442,127554.1057,1,4.340684678,21912.13416,1,5.399373875,250826.764,1,"Dairy153",3.38585946464295,0.0740783127880883,0.0376713903602786,0.00647145425102655,11864703.31386,0.966261861483516,0.0211405845864676,0.0107507202098341,0.00184683372018269,6.52968292120295
"260","Dairy 154","BRD","NY","Lambs","calf","05/18-19/2021",105.3,577272.94,5.781082018,604062.6976,1,2.826074803,670,0,2.230448921,170,0,5.701037706,502386.205,1,"Dairy154",1.04640743700891,0.87027499504827,0.0011606294935633,0.000294488080456361,1107288.9026,0.545533054816692,0.453708335575619,0.000605081472799726,0.000153528134889483,5.76138195249317
"261","Dairy 155","BRD","NY","Lambs","calf","05/18-19/2021",102,3430688.56,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy155",5.53824681771755e-05,5.53824681771755e-05,0.000195296071993198,4.95527346848412e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.53538142091868
"262","Dairy 156","BRD","NY","Lambs","calf","05/18-19/2021",102.4,5918502.89,6.110703486,1290337.995,1,2.826074803,670,0,4.672396992,47032.38384,1,5.866432488,735245.6913,1,"Dairy156",0.218017633678979,0.124228323440085,0.000113204303935045,0.00794666906718364,2073286.07014,0.622363702522185,0.354628192360523,0.000323158492042904,0.0226849466252499,6.77221193739281
"263","Dairy 157","BRD","NY","Lambs","calf","05/18-19/2021",106,3076950.96,5.649164455,445825.0381,1,2.826074803,670,0,4.748954491,48881.62019,1,2.278753601,190,0,"Dairy157",0.144891824372788,6.17494404265709e-05,0.000217748026767381,0.0158863825993509,495566.65829,0.899626782072793,0.000383399481828768,0.00135198764644881,0.0986378307989296,6.48812071572429
"264","Dairy 158","BRD","NY","Lambs","calf","05/18-19/2021",106.3,2621632.59,5.975038121,944143.7475,1,2.826074803,670,0,2.230448921,170,0,3.491426709,3100.464114,1,"Dairy158",0.360135799006069,0.00118264631200667,0.000255565941068806,6.48450895249208e-05,948084.211614,0.995843761486871,0.00327024126762097,0.000706688279155504,0.000179308966352889,6.41857199286097
"265","Dairy 159","BRD","NY","Lambs","calf","05/18-19/2021",101.2,35033004.56,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy159",5.42345717663447e-06,5.42345717663447e-06,1.91248226755005e-05,4.85256694751505e-06,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,7.54447739801222
"266","Dairy 160","BRD","NY","Lambs","calf","05/18-19/2021",102.1,418672.67,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy160",0.000453815148717493,0.000453815148717493,0.00160029552442484,0.00040604513306302,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,5.6218756493716
"267","Dairy 161","BRD","NY","Lambs","calf","05/18-19/2021",102.4,11310248.62,2.278753601,190,0,3.773228076,5932.367898,1,4.715752838,51970.01455,1,3.613730783,4108.949309,1,"Dairy161",1.67989233821104e-05,0.00036329434012035,0.000524512598910492,0.00459494890838218,62201.331757,0.00305459697779892,0.0660588639010545,0.0953736476443269,0.83551289147682,7.05347219001761
"268","Dairy 162","BRD","NY","Lambs","calf","05/18-19/2021",102.8,1087169.19,3.133498253,1359.872693,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy162",0.00125083814507289,0.000174765806231135,0.00061627942197295,0.000156369405575226,2389.872693,0.569014699813552,0.0795021427528399,0.28034966128633,0.0711334961472778,6.03629753561554
"269","Dairy 163","BRD","NY","Lambs","calf","05/18-19/2021",102.6,4845816.02,3.315019901,2065.4748,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy163",0.000426238798888613,3.92090824777124e-05,0.000138263606631933,3.50818106379532e-05,3095.4748,0.667256215427759,0.0613799214259473,0.216444986080972,0.0549188770653213,6.68536701097676
"270","Dairy 164","BRD","NY","Lambs","calf","05/18-19/2021",104.9,2234875.77,6.315473079,2067631.211,1,2.826074803,670,0,4.138757434,13764.40474,1,5.876320231,752177.314,1,"Dairy164",0.925166060125123,0.336563367009881,0.000299792950012609,0.00615891268980915,2834242.92974,0.729517992019715,0.265389147171305,0.00023639469749386,0.00485646611148561,6.34925358134516
"271","Dairy 165","BRD","NY","Lambs","calf","05/18-19/2021",101.6,1734504.78,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy165",0.000109541352777362,0.000109541352777362,0.000386277401899117,9.80106840639551e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.23917575140663
"272","Dairy 166","BRD","NY","Lambs","calf","05/18-19/2021",102,1119813.95,4.085204266,12167.58157,1,2.826074803,670,0,3.226585691,1684.944854,1,4.233995324,17139.38854,1,"Dairy166",0.0108657170863071,0.0153055679829672,0.000598313675231497,0.00150466499725245,31661.914964,0.384297083225531,0.541325076499248,0.0211610700351447,0.0532167702400756,6.04914626121144
"273","Dairy 167","BRD","NY","Lambs","calf","05/18-19/2021",NA,10528011.84,4.169845905,14785.83669,1,2.826074803,670,0,3.952133349,8956.397262,1,5.571359123,372699.7689,1,"Dairy167",0.00140442819733759,0.0354007741028528,6.36397460586443e-05,0.000850720667692562,397112.002852,0.0372334167283041,0.938525570174976,0.00168718143795241,0.0225538316587675,7.02234640593722
"274","Dairy 168","BRD","NY","Lambs","calf","05/18-19/2021",101.2,1173828.1,3.217774764,1651.105271,1,5.673198088,471192.1948,1,2.230448921,170,0,6.32541825,2115525.431,1,"Dairy168",0.00140659886315552,1.80224466512601,0.401414989809837,0.00014482529426583,2588538.731071,0.000637852256634715,0.817266284489669,0.182030189134951,6.56741187448499e-05,6.06960487175855
"275","Dairy 169","BRD","NY","Lambs","calf","05/18-19/2021",102,2551793.84,3.579060896,3793.681753,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy169",0.0014866725099548,7.445742560457e-05,0.000262560395552957,6.66198018567205e-05,4823.681753,0.786470158534109,0.0393889998820575,0.138898052215677,0.0352427893681567,6.40684575490902
"276","Dairy 170","BRD","NY","Lambs","calf","05/18-19/2021",104,250409.8,4.388816202,24480.2699,1,2.826074803,670,0,2.230448921,170,0,3.312997024,2055.87651,1,"Dairy170",0.0977608300473863,0.00821004812910677,0.00267561413331267,0.000678887168153962,27376.14641,0.894218986608642,0.0750973668539786,0.0244738609286244,0.00620978560875544,5.39865305568558
"277","Dairy 171","Healthy","NY","Southview","Cow","5/20/21",101.6,2948999.14,3.148589464,1407.957237,1,2.826074803,670,0,2.230448921,170,0,3.315531184,2067.907862,1,"Dairy171",0.000477435621429174,0.000701223623279863,0.000227195725801398,5.76466766958772e-05,4315.865099,0.32622827746081,0.479140986700243,0.155241182157255,0.0393895536816917,6.46967479316937
"278","Dairy 172","Healthy","NY","Southview","calf","5/20/21",101.2,6671578.79,3.403184043,2530.370074,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy172",0.000379276053487184,2.84790161340506e-05,0.000100426004262179,2.54812249620453e-05,3560.370074,0.710704230573757,0.0533652390203749,0.188182684966585,0.0477478454392828,6.82422868441755
"279","Dairy 173","Healthy","NY","Southview","calf","5/20/21",102.7,6941171.64,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy173",2.73729004056151e-05,2.73729004056151e-05,9.65254909040111e-05,2.44915424681819e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.84143284625612
"280","Dairy 174","Healthy","NY","Southview","Cow","5/20/21",101.7,3562518.39,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy174",5.33330580224738e-05,5.33330580224738e-05,0.000188069204605566,4.7719051914845e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.55175723679119
"281","Dairy 177","Healthy","NY","Southview","Cow","5/20/21",NA,90111.05,4.042628856,11031.35488,1,3.308230355,2033.435285,1,2.230448921,170,0,3.551061948,3556.820498,1,"Dairy177",0.122419557645816,0.0394715242803186,0.0225658815983167,0.00188656108213144,16791.610663,0.656956327858851,0.211821282030877,0.121098286865395,0.0101241032448776,4.95478286976475
"282","Dairy 178","Healthy","NY","Southview","Cow","5/20/21",NA,84183.63,3.161548815,1450.603814,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy178",0.0172314239003474,0.00225697086238738,0.00795879198841865,0.00201939498213608,2480.603814,0.584778514736251,0.0765942545632158,0.270095529249235,0.0685317014512983,4.92523280746755
"283","Dairy 179","Healthy","NY","Southview","Cow","5/20/21",NA,110761.37,3.479426859,3015.968903,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy179",0.0272294293849923,0.00171539951158062,0.00604904038294218,0.00153483114194055,4045.968903,0.745425626174171,0.046960321385347,0.165596922779908,0.0420171296605737,5.04439223984087
"284","Dairy 180","Healthy","NY","Southview","Cow","5/20/21",102.5,120842.39,4.03789286,10911.71113,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy180",0.090297048328819,0.00157229594681138,0.00554441202296644,0.00140679111030492,11941.71113,0.913747704262212,0.0159106176603687,0.0561058622760372,0.0142358158013826,5.08222289996472
"285","Dairy 181","Healthy","NY","Southview","Cow","5/20/21",NA,375920.32,4.051749576,11265.47677,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy181",0.0299677249955522,0.000505426256287503,0.00178229258796119,0.000452223492467765,12295.47677,0.916229356594523,0.0154528371330492,0.0544915835744367,0.0138262226979914,5.57509695698752
"286","Dairy 182","Healthy","NY","Southview","Cow","5/20/21",NA,3918636.4,3.720582727,5255.121081,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy182",0.00134105860931624,4.84862540449019e-05,0.00017097784321097,4.33824378296491e-05,6285.121081,0.836120897795636,0.0302301256493486,0.106600969395072,0.0270480071599435,6.59313507912886
"287","Dairy 183","Healthy","NY","Southview","Cow","5/20/21",NA,1426294.77,4.0552517,11356.68814,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy183",0.00796237101815917,0.000133212295239644,0.000469748620055586,0.000119189948372313,12386.68814,0.916846215198246,0.015339047681877,0.0540903260360925,0.0137244110837847,6.15420959421119
"288","Dairy 184","Healthy","NY","Southview","Cow","5/20/21",101.5,969945.73,3.983255826,9621.78894,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy184",0.00991992504570333,0.000195887248248415,0.000690760296454937,0.000175267537906476,10651.78894,0.903302627774373,0.0178373793425914,0.0629002324186119,0.0159597604644239,5.98674788323292
"289","Dairy 185","Healthy","NY","Southview","calf","5/20/21",102,38689983.61,4.29688043,19809.81549,1,2.826074803,670,0,2.230448921,170,0,3.564415574,3667.883848,1,"Dairy185",0.000512014057428545,9.48018971776452e-05,1.73171435468592e-05,4.3939020939792e-06,24317.699338,0.814625397520407,0.150831861066248,0.0275519485082631,0.00699079290508168,7.58759855696877
"290","Dairy 186","Healthy","NY","Southview","Cow","5/20/21",101.5,374312.08,3.873073778,7465.755764,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy186",0.0199452707056636,0.000507597831200104,0.00178995024686353,0.000454166480547462,8495.755764,0.878762993121279,0.0223641080650067,0.0788629073871291,0.020009991426585,5.57323500337029
"308","Dairy 1","BRD","IN","Warren","calf","2/20/21",101.7,9637749.33,3.188516492,1543.535036,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy1",0.000160155134061782,1.9714146269459e-05,6.95183052659868e-05,1.7638972977937e-05,2573.535036,0.599772303235898,0.0738284100826984,0.260342288186358,0.0660569984950459,6.98397567152861
"309","Dairy 10","Healthy","IN","Warren","calf","2/20/21",NA,21601177.42,3.995898559,9906.005369,1,2.826074803,670,0,2.230448921,170,0,5.327605785,212620.8183,1,"Dairy10",0.000458586362048407,0.00984301985794254,3.10168277854921e-05,7.86994137840844e-06,223366.823669,0.0443485975503658,0.951890772351564,0.00299955019727035,0.000761079900799939,7.3344774440835
