"","State","Genus","Status","taxa.average","overall.max"
"3939","TX"," Intrasporangiaceae","Healthy",0.000212646800833143,0.000212646800833143
"3940","TX"," Irregularibacter","Healthy",2.23403067004963e-06,2.23403067004963e-06
"3941","TX"," Isoptericola","Healthy",1.53168397712685e-05,1.53168397712685e-05
"3942","TX"," Isosphaeraceae","Healthy",3.85873363108359e-05,3.85873363108359e-05
"3943","TX"," Izemoplasmatales","Healthy",8.02310654685494e-06,8.02310654685494e-06
"3944","TX"," Izhakiella","Healthy",5.97633967124155e-06,5.97633967124155e-06
"3945","TX"," Janibacter","Healthy",5.19829581742909e-05,5.19829581742909e-05
"3946","TX"," Janthinobacterium","Healthy",2.28042145209598e-05,2.28042145209598e-05
"3947","TX"," Jeotgalibaca","Healthy",0.00152039327877574,0.00152039327877574
"3948","TX"," Jeotgalicoccus","Healthy",0.0150464884208063,0.0150464884208063
"3949","TX"," JG30-KF-CM45","Healthy",0.000421504202018122,0.000421504202018122
"3950","TX"," JG30-KF-CM66","Healthy",0,0
"3951","TX"," JGI_0000069-P22","Healthy",4.3299926295463e-05,4.3299926295463e-05
"3952","TX"," JGI_0001001-H03","Healthy",0,0
"3953","TX"," Johnsonella","Healthy",0,0
"3954","TX"," Jonesia","Healthy",6.12733552103825e-05,6.12733552103825e-05
"3955","TX"," Kaistia","Healthy",0,0
"3956","TX"," Kapabacteriales","Healthy",0,0
"3957","TX"," KCM-B-112","Healthy",0,0
"3958","TX"," KD4-96","Healthy",0,0
"3959","TX"," KI89A_clade","Healthy",0,0
"3960","TX"," Kineococcus","Healthy",1.00213979176507e-05,1.00213979176507e-05
"3961","TX"," Kineosphaera","Healthy",0,0
"3962","TX"," Kineosporia","Healthy",0,0
"3963","TX"," Kineosporiaceae","Healthy",0,0
"3964","TX"," Kingella","Healthy",4.61860405663483e-05,4.61860405663483e-05
"3965","TX"," Klenkia","Healthy",3.76643105547953e-06,3.76643105547953e-06
"3966","TX"," Kocuria","Healthy",0.000281182775980873,0.000281182775980873
"3967","TX"," Kosakonia","Healthy",0,0
"3968","TX"," Kroppenstedtia","Healthy",0,0
"3969","TX"," Kurthia","Healthy",0.000126666403639318,0.000126666403639318
"3970","TX"," Kushneria","Healthy",0,0
"3971","TX"," Laceyella","Healthy",1.80470667500842e-05,1.80470667500842e-05
"3972","TX"," Lachnoanaerobaculum","Healthy",0,0
"3973","TX"," Lachnoclostridium","Healthy",0.00131764791273946,0.00131764791273946
"3974","TX"," Lachnospira","Healthy",1.00505711237041e-06,1.00505711237041e-06
"3975","TX"," Lachnospiraceae","Healthy",0.0044591173797923,0.0044591173797923
"3976","TX"," Lachnospiraceae_AC2044_group","Healthy",3.92827295332759e-05,3.92827295332759e-05
"3977","TX"," Lachnospiraceae_FCS020_group","Healthy",0.000110710574723554,0.000110710574723554
"3978","TX"," Lachnospiraceae_FE2018_group","Healthy",0,0
"3979","TX"," Lachnospiraceae_ND3007_group","Healthy",7.03539978659287e-06,7.03539978659287e-06
"3980","TX"," Lachnospiraceae_NK3A20_group","Healthy",0.000454379385445579,0.000454379385445579
"3981","TX"," Lachnospiraceae_NK4A136_group","Healthy",0.000104164800381713,0.000104164800381713
"3982","TX"," Lachnospiraceae_UCG-001","Healthy",2.53500605428643e-05,2.53500605428643e-05
"3983","TX"," Lachnospiraceae_UCG-002","Healthy",5.57182558826927e-05,5.57182558826927e-05
"3984","TX"," Lachnospiraceae_UCG-003","Healthy",6.36536171167927e-06,6.36536171167927e-06
"3985","TX"," Lachnospiraceae_UCG-004","Healthy",9.8082493101783e-05,9.8082493101783e-05
"3986","TX"," Lachnospiraceae_UCG-007","Healthy",3.46799708865648e-06,3.46799708865648e-06
"3987","TX"," Lachnospiraceae_UCG-008","Healthy",2.01011422474082e-06,2.01011422474082e-06
"3988","TX"," Lachnospiraceae_UCG-009","Healthy",2.33624487121206e-05,2.33624487121206e-05
"3989","TX"," Lachnospiraceae_UCG-010","Healthy",0.000109710787886556,0.000109710787886556
"3990","TX"," Lachnospiraceae_XPB1014_group","Healthy",3.66310060870062e-05,3.66310060870062e-05
"3991","TX"," Lacticigenium","Healthy",5.67484010715878e-05,5.67484010715878e-05
"3992","TX"," Lactobacillaceae","Healthy",0,0
"3993","TX"," Lactobacillales","Healthy",2.39053586849662e-06,2.39053586849662e-06
"3994","TX"," Lactobacillus","Healthy",0.0206586925224517,0.0206586925224517
"3995","TX"," Lactococcus","Healthy",0.000215524165387035,0.000215524165387035
"3996","TX"," Lactonifactor","Healthy",0,0
"3997","TX"," Lampropedia","Healthy",0,0
"3998","TX"," Latescibacterota","Healthy",0,0
"3999","TX"," Lautropia","Healthy",0.000356458969800149,0.000356458969800149
"4000","TX"," Lawsonella","Healthy",2.81347167852691e-05,2.81347167852691e-05
"4001","TX"," LD29","Healthy",2.21513379408116e-05,2.21513379408116e-05
"4002","TX"," Leadbetterella","Healthy",0,0
"4003","TX"," Lechevalieria","Healthy",0,0
"4004","TX"," Legionella","Healthy",0,0
"4005","TX"," Lentimicrobium","Healthy",0,0
"4006","TX"," Leptotrichia","Healthy",1.62475476357787e-06,1.62475476357787e-06
"4007","TX"," Leptotrichiaceae","Healthy",0,0
"4008","TX"," Leucobacter","Healthy",0.000411155767477216,0.000411155767477216
"4009","TX"," Leuconostoc","Healthy",0.000147054204920909,0.000147054204920909
"4010","TX"," Limibaculum","Healthy",0,0
"4011","TX"," Limnobacter","Healthy",2.39053586849662e-06,2.39053586849662e-06
"4012","TX"," Limnochordaceae","Healthy",1.27658895431407e-06,1.27658895431407e-06
"4013","TX"," Lipingzhangella","Healthy",0,0
"4014","TX"," Listeria","Healthy",0,0
"4015","TX"," LiUU-11-161","Healthy",0,0
"4016","TX"," Longimicrobiaceae","Healthy",1.66706874720585e-05,1.66706874720585e-05
"4017","TX"," Longispora","Healthy",0,0
"4018","TX"," Luteibacter","Healthy",0,0
"4019","TX"," Luteimonas","Healthy",7.84948039549653e-05,7.84948039549653e-05
"4020","TX"," Luteitalea","Healthy",4.35912401185977e-05,4.35912401185977e-05
"4021","TX"," Luteolibacter","Healthy",0,0
"4022","TX"," Lysinibacillus","Healthy",3.98868386703983e-05,3.98868386703983e-05
"4023","TX"," Lysobacter","Healthy",5.71606744766669e-05,5.71606744766669e-05
"4024","TX"," M2PB4-65_termite_group","Healthy",3.01000301000301e-05,3.01000301000301e-05
"4025","TX"," Macellibacteroides","Healthy",0,0
"4026","TX"," Macrococcus","Healthy",1.91544379768657e-05,1.91544379768657e-05
"4027","TX"," Mailhella","Healthy",1.99424242586254e-06,1.99424242586254e-06
"4028","TX"," Mannheimia","Healthy",0.075470224217657,0.075470224217657
"4029","TX"," Mariniflexile","Healthy",0,0
"4030","TX"," Marinimicrobium","Healthy",4.99006641651984e-06,4.99006641651984e-06
"4031","TX"," Mariniradius","Healthy",0,0
"4032","TX"," Marinobacter","Healthy",0.00137904588871985,0.00137904588871985
"4033","TX"," Marinococcaceae","Healthy",1.44291964483564e-05,1.44291964483564e-05
"4034","TX"," Marinococcus","Healthy",0,0
"4035","TX"," Marinomonas","Healthy",0.0001762752005441,0.0001762752005441
"4036","TX"," Marinospirillum","Healthy",7.11744976756963e-06,7.11744976756963e-06
"4037","TX"," Marmoricola","Healthy",1.14134274408471e-06,1.14134274408471e-06
"4038","TX"," Marvinbryantia","Healthy",0.000111301149661334,0.000111301149661334
"4039","TX"," Massilia","Healthy",0.0118447283308351,0.0118447283308351
"4040","TX"," MB-A2-108","Healthy",0,0
"4041","TX"," Megamonas","Healthy",0.000951318746088553,0.000951318746088553
"4042","TX"," Megasphaera","Healthy",0.00217942538052384,0.00217942538052384
"4043","TX"," Meiothermus","Healthy",0,0
"4044","TX"," Melghirimyces","Healthy",1.60808545366101e-06,1.60808545366101e-06
"4045","TX"," Membranicola","Healthy",1.13904946322294e-05,1.13904946322294e-05
"4046","TX"," Mesorhizobium","Healthy",3.27548572722764e-06,3.27548572722764e-06
"4047","TX"," Methanimicrococcus","Healthy",1.73313850466005e-05,1.73313850466005e-05
"4048","TX"," Methanobacterium","Healthy",0,0
"4049","TX"," Methanobrevibacter","Healthy",0.00930672397662195,0.00930672397662195
"4050","TX"," Methanocorpusculum","Healthy",3.60559588481323e-06,3.60559588481323e-06
"4051","TX"," Methanoculleus","Healthy",2.17694183211425e-06,2.17694183211425e-06
"4052","TX"," Methanomethylophilaceae","Healthy",0,0
"4053","TX"," Methanosaeta","Healthy",0,0
"4054","TX"," Methanosarcina","Healthy",0,0
"4055","TX"," Methanosphaera","Healthy",0.000370376194038796,0.000370376194038796
"4056","TX"," Methylobacillus","Healthy",0,0
"4057","TX"," Methylobacter","Healthy",9.61492235950195e-06,9.61492235950195e-06
"4058","TX"," Methylobacterium-Methylorubrum","Healthy",0.000132829098789885,0.000132829098789885
"4059","TX"," Methylophaga","Healthy",0,0
"4060","TX"," Methylophilus","Healthy",0,0
"4061","TX"," Methylopila","Healthy",0,0
"4062","TX"," Methylopilaceae","Healthy",0,0
"4063","TX"," Methylotenera","Healthy",0,0
"4064","TX"," Microbacteriaceae","Healthy",0.0248362700740658,0.0248362700740658
"4065","TX"," Microbacterium","Healthy",0,0
"4066","TX"," Micrococcaceae","Healthy",0.000753111376311609,0.000753111376311609
"4067","TX"," Micrococcales","Healthy",4.06188690894468e-06,4.06188690894468e-06
"4068","TX"," Micrococcus","Healthy",3.20153673763406e-05,3.20153673763406e-05
"4069","TX"," Microgenomatia","Healthy",0,0
"4070","TX"," Micromonospora","Healthy",0,0
"4071","TX"," Micromonosporaceae","Healthy",0,0
"4072","TX"," Microscillaceae","Healthy",0,0
"4073","TX"," Microvirga","Healthy",6.0138157016095e-05,6.0138157016095e-05
"4074","TX"," Microvirgula","Healthy",0,0
"4075","TX"," Mitsuokella","Healthy",6.31805783044621e-05,6.31805783044621e-05
"4076","TX"," Mobilicoccus","Healthy",0,0
"4077","TX"," Mobiluncus","Healthy",0,0
"4078","TX"," Modestobacter","Healthy",1.940282664944e-06,1.940282664944e-06
"4079","TX"," Mogibacterium","Healthy",0.00116847665191235,0.00116847665191235
"4080","TX"," Moheibacter","Healthy",0.000106736493016845,0.000106736493016845
"4081","TX"," Mongoliicoccus","Healthy",0,0
"4082","TX"," Monoglobus","Healthy",0.000215118709924197,0.000215118709924197
"4083","TX"," Moraxella","Healthy",0.108096989042018,0.108096989042018
"4084","TX"," Moraxellaceae","Healthy",0.00386380353003844,0.00386380353003844
"4085","TX"," Morganella","Healthy",0,0
"4086","TX"," Morganellaceae","Healthy",0,0
"4087","TX"," Moryella","Healthy",6.70030442848511e-06,6.70030442848511e-06
"4088","TX"," Mucilaginibacter","Healthy",1.88246810393106e-06,1.88246810393106e-06
"4089","TX"," Mucispirillum","Healthy",1.44058186106426e-05,1.44058186106426e-05
"4090","TX"," Murdochiella","Healthy",6.443454658215e-06,6.443454658215e-06
"4091","TX"," Muribaculaceae","Healthy",0.00217427018276208,0.00217427018276208
"4092","TX"," Muribaculum","Healthy",1.35673960398278e-05,1.35673960398278e-05
"4093","TX"," Muricoccus","Healthy",0,0
"4094","TX"," MVP-88","Healthy",0,0
"4095","TX"," MWH-CFBk5","Healthy",0,0
"4096","TX"," Myceligenerans","Healthy",0,0
"4097","TX"," Mycobacterium","Healthy",2.72791319871857e-05,2.72791319871857e-05
"4098","TX"," Mycoplasma","Healthy",0.0635470645320193,0.0635470645320193
"4099","TX"," Myroides","Healthy",0.000585040008374156,0.000585040008374156
"4100","TX"," Myxococcaceae","Healthy",0,0
"4101","TX"," Nakamurella","Healthy",0,0
"4102","TX"," Nannocystaceae","Healthy",0,0
"4103","TX"," Nannocystis","Healthy",0,0
"4104","TX"," Negativibacillus","Healthy",3.29978618084954e-05,3.29978618084954e-05
"4105","TX"," Negativicoccus","Healthy",5.45754710545345e-07,5.45754710545345e-07
"4106","TX"," Neisseria","Healthy",0.00158323430427234,0.00158323430427234
"4107","TX"," Neisseriaceae","Healthy",0.00114069681944417,0.00114069681944417
"4108","TX"," Neochlamydia","Healthy",0,0
"4109","TX"," Nesterenkonia","Healthy",4.40365370822357e-06,4.40365370822357e-06
"4110","TX"," Niabella","Healthy",3.32213366128431e-06,3.32213366128431e-06
"4111","TX"," Nibribacter","Healthy",0,0
"4112","TX"," Nitratireductor","Healthy",0,0
"4113","TX"," Nitriliruptor","Healthy",6.97021973617718e-06,6.97021973617718e-06
"4114","TX"," Nitriliruptoraceae","Healthy",1.92723269223953e-06,1.92723269223953e-06
"4115","TX"," Nitrolancea","Healthy",1.67227575827254e-05,1.67227575827254e-05
"4116","TX"," Nitrosomonas","Healthy",0,0
"4117","TX"," Nitrososphaeraceae","Healthy",5.12260091523803e-06,5.12260091523803e-06
"4118","TX"," Nitrospira","Healthy",1.10635378981491e-05,1.10635378981491e-05
"4119","TX"," NK4A214_group","Healthy",0.000514476757939646,0.000514476757939646
"4120","TX"," Nocardia","Healthy",6.38294477157036e-07,6.38294477157036e-07
"4121","TX"," Nocardioidaceae","Healthy",1.00366586862775e-05,1.00366586862775e-05
"4122","TX"," Nocardioides","Healthy",0.000187987012488679,0.000187987012488679
"4123","TX"," Nocardiopsis","Healthy",4.8305076356278e-05,4.8305076356278e-05
"4124","TX"," Nosocomiicoccus","Healthy",0.000571170610719459,0.000571170610719459
"4125","TX"," Noviherbaspirillum","Healthy",0,0
"4126","TX"," Novosphingobium","Healthy",2.86628140800132e-05,2.86628140800132e-05
"4127","TX"," NS11-12_marine_group","Healthy",0,0
"4128","TX"," NS9_marine_group","Healthy",0,0
"4129","TX"," Nubsella","Healthy",1.35194340956031e-05,1.35194340956031e-05
"4130","TX"," Oblitimonas","Healthy",0,0
"4131","TX"," Oceanisphaera","Healthy",0.000187827529043016,0.000187827529043016
"4132","TX"," Oceanobacillus","Healthy",0.000119206378755919,0.000119206378755919
"4133","TX"," Oceanobacter","Healthy",1.23632453448745e-05,1.23632453448745e-05
"4134","TX"," Ochrobactrum","Healthy",0.00134401153926498,0.00134401153926498
"4135","TX"," Odoribacter","Healthy",2.6456827920748e-05,2.6456827920748e-05
"4136","TX"," Ohtaekwangia","Healthy",3.57247331647195e-05,3.57247331647195e-05
"4137","TX"," OLB8","Healthy",0,0
"4138","TX"," Oligella","Healthy",5.09745541199155e-05,5.09745541199155e-05
"4139","TX"," Oligoflexus","Healthy",0,0
"4140","TX"," Olivibacter","Healthy",0,0
"4141","TX"," Olsenella","Healthy",0.00167007332366989,0.00167007332366989
"4142","TX"," OM60(NOR5)_clade","Healthy",0,0
"4143","TX"," Omnitrophales","Healthy",0,0
"4144","TX"," Oribacterium","Healthy",6.19983267698797e-05,6.19983267698797e-05
"4145","TX"," Ornithinicoccus","Healthy",9.69157024060575e-05,9.69157024060575e-05
"4146","TX"," Ornithinimicrobium","Healthy",0.00029850885651295,0.00029850885651295
"4147","TX"," Ornithobacterium","Healthy",3.41194082330436e-05,3.41194082330436e-05
"4148","TX"," Oscillibacter","Healthy",6.40596213274249e-05,6.40596213274249e-05
"4149","TX"," Oscillospira","Healthy",0.000150935938890479,0.000150935938890479
"4150","TX"," Oscillospiraceae","Healthy",0.000300889688442306,0.000300889688442306
"4151","TX"," Oscillospirales","Healthy",4.3016137478612e-05,4.3016137478612e-05
"4152","TX"," Ottowia","Healthy",0,0
"4153","TX"," Oxalobacteraceae","Healthy",1.67509518728402e-06,1.67509518728402e-06
"4154","TX"," p-1088-a5_gut_group","Healthy",8.8376740887732e-05,8.8376740887732e-05
"4155","TX"," p-251-o5","Healthy",0,0
"4156","TX"," p-2534-18B5_gut_group","Healthy",0.000655036560535864,0.000655036560535864
"4157","TX"," P3OB-42","Healthy",1.25547701849318e-06,1.25547701849318e-06
"4158","TX"," Paenalcaligenes","Healthy",0.000260784758807346,0.000260784758807346
"4159","TX"," Paenarthrobacter","Healthy",0.000179992901688384,0.000179992901688384
"4160","TX"," Paenibacillaceae","Healthy",0,0
"4161","TX"," Paenibacillus","Healthy",0.000754596134961361,0.000754596134961361
"4162","TX"," Paeniclostridium","Healthy",9.75127112841748e-05,9.75127112841748e-05
"4163","TX"," Paeniglutamicibacter","Healthy",0.00325718049464201,0.00325718049464201
"4164","TX"," Paenochrobactrum","Healthy",1.54399389213584e-05,1.54399389213584e-05
"4165","TX"," Pajaroellobacter","Healthy",0,0
"4166","TX"," Paludibacter","Healthy",1.3357873517443e-05,1.3357873517443e-05
"4167","TX"," Paludibacteraceae","Healthy",0,0
"4168","TX"," Paludicola","Healthy",3.01497689773952e-06,3.01497689773952e-06
"4169","TX"," Paludisphaera","Healthy",0,0
"4170","TX"," Pandoraea","Healthy",0,0
"4171","TX"," Pannonibacter","Healthy",0,0
"4172","TX"," Pantoea","Healthy",0.000639797913626012,0.000639797913626012
"4173","TX"," Papillibacter","Healthy",1.00505711237041e-06,1.00505711237041e-06
"4174","TX"," Parabacteroides","Healthy",0.000231574268054089,0.000231574268054089
"4175","TX"," Paraclostridium","Healthy",0,0
"4176","TX"," Paracoccus","Healthy",0.000174246025497964,0.000174246025497964
"4177","TX"," Paraeggerthella","Healthy",6.70038074913607e-07,6.70038074913607e-07
"4178","TX"," Parapedobacter","Healthy",0,0
"4179","TX"," Paraperlucidibaca","Healthy",0,0
"4180","TX"," Paraprevotella","Healthy",0,0
"4181","TX"," Parapusillimonas","Healthy",2.00450378118079e-05,2.00450378118079e-05
"4182","TX"," Parasutterella","Healthy",6.70038074913607e-07,6.70038074913607e-07
"4183","TX"," Parcubacteria","Healthy",2.83616397360473e-06,2.83616397360473e-06
"4184","TX"," Parvibacter","Healthy",0,0
"4185","TX"," Parvibaculum","Healthy",0,0
"4186","TX"," Parvimonas","Healthy",3.22823880575036e-05,3.22823880575036e-05
"4187","TX"," Parviterribacter","Healthy",0,0
"4188","TX"," Pasteurella","Healthy",0.0376462651126186,0.0376462651126186
"4189","TX"," Pasteurellaceae","Healthy",0.0105014597906711,0.0105014597906711
"4190","TX"," Patulibacter","Healthy",5.45754710545345e-07,5.45754710545345e-07
"4191","TX"," Pediococcus","Healthy",0.000291192103650797,0.000291192103650797
"4192","TX"," Pedobacter","Healthy",0.000887165524372786,0.000887165524372786
"4193","TX"," Pedosphaeraceae","Healthy",0,0
"4194","TX"," Pelagibacterium","Healthy",5.11604505568859e-05,5.11604505568859e-05
"4195","TX"," Pelistega","Healthy",3.60941335001684e-06,3.60941335001684e-06
"4196","TX"," Pelotomaculum","Healthy",0,0
"4197","TX"," PeM15","Healthy",1.16699731590617e-05,1.16699731590617e-05
"4198","TX"," Peptococcaceae","Healthy",0,0
"4199","TX"," Peptococcus","Healthy",4.85718762542462e-05,4.85718762542462e-05
"4200","TX"," Peptoniphilus","Healthy",0.0010590510012738,0.0010590510012738
"4201","TX"," Peptostreptococcaceae","Healthy",4.22206823766238e-05,4.22206823766238e-05
"4202","TX"," Peptostreptococcales-Tissierellales","Healthy",2.17694183211425e-06,2.17694183211425e-06
"4203","TX"," Peptostreptococcus","Healthy",5.85503176349633e-05,5.85503176349633e-05
"4204","TX"," Peredibacter","Healthy",0,0
"4205","TX"," Persicitalea","Healthy",0,0
"4206","TX"," Petrimonas","Healthy",0,0
"4207","TX"," Phascolarctobacterium","Healthy",0.00802000859262242,0.00802000859262242
"4208","TX"," Phaselicystis","Healthy",0,0
"4209","TX"," Phenylobacterium","Healthy",9.31604689076935e-06,9.31604689076935e-06
"4210","TX"," Phocea","Healthy",0,0
"4211","TX"," Phycicoccus","Healthy",0,0
"4212","TX"," Phyllobacterium","Healthy",0,0
"4213","TX"," Pigmentiphaga","Healthy",0,0
"4214","TX"," Pir2_lineage","Healthy",0,0
"4215","TX"," Pir4_lineage","Healthy",0,0
"4216","TX"," Pirellula","Healthy",0,0
"4217","TX"," Pirellulaceae","Healthy",3.08000308000308e-05,3.08000308000308e-05
"4218","TX"," Planctomicrobium","Healthy",0,0
"4219","TX"," Planctomycetales","Healthy",0,0
"4220","TX"," Planifilum","Healthy",0,0
"4221","TX"," Planktosalinus","Healthy",0,0
"4222","TX"," Planococcaceae","Healthy",0.0105065664543311,0.0105065664543311
"4223","TX"," Planococcus","Healthy",0,0
"4224","TX"," Planomonospora","Healthy",9.13074195267765e-07,9.13074195267765e-07
"4225","TX"," Pleomorphomonas","Healthy",1.68620794316355e-05,1.68620794316355e-05
"4226","TX"," Polaromonas","Healthy",0,0
"4227","TX"," Polyangia","Healthy",0,0
"4228","TX"," Polynucleobacter","Healthy",0,0
"4229","TX"," Pontibacter","Healthy",2.01011422474082e-06,2.01011422474082e-06
"4230","TX"," Porphyrobacter","Healthy",0,0
"4231","TX"," Porphyromonas","Healthy",0.00113773205540109,0.00113773205540109
"4232","TX"," Porticoccus","Healthy",0,0
"4233","TX"," possible_genu04","Healthy",5.45754710545345e-07,5.45754710545345e-07
